Muzaffer Yurttaş,"",Justice and Development Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Selçuk Özdağ,"",Justice and Development Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hasan Ören,"",Republican People's Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Özgür Özel,"",Republican People's Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Sakine Öz,"",Republican People's Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Sümer Oral,"",Nationalist Movement Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Erkan Akçay,"",Nationalist Movement Party,Manisa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Muammer Güler,http://en.wikipedia.org/wiki/Muammer_G%C3%BCler,Justice and Development Party,Mardin,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Gönül Bekin Şahkulubey,"",Justice and Development Party,Mardin,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Abdurrahim Akdağ,"",Justice and Development Party,Mardin,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ahmet Türk,http://en.wikipedia.org/wiki/Ahmet_T%C3%BCrk,Independent,Mardin,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Gülser Yıldırım,"",Independent,Mardin,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Erol Dora,"",Independent,Mardin,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ali Boğa,"",Justice and Development Party,Muğla,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Yüksel Özden,"",Justice and Development Party,Muğla,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Tolga Çandar,"",Republican People's Party,Muğla,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Nurettin Demir,"",Republican People's Party,Muğla,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ömer Süha Aldan,"",Republican People's Party,Muğla,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Erdoğan,"",Nationalist Movement Party,Muğla,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Faruk Işık,"",Justice and Development Party,Muş,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Muzaffer Çakar,"",Justice and Development Party,Muş,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Sırrı Sakık,http://en.wikipedia.org/wiki/S%C4%B1rr%C4%B1_Sak%C4%B1k,Independent,Muş,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Demir Çelik,"",Independent,Muş,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ahmet Erdal Feralan,"",Justice and Development Party,Nevşehir,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Murat Göktürk,"",Justice and Development Party,Nevşehir,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ebubekir Gizligider,"",Justice and Development Party,Nevşehir,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Alpaslan Kavaklıoğlu,"",Justice and Development Party,Niğde,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ömer Selvi,"",Justice and Development Party,Niğde,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Doğan Şafak,"",Republican People's Party,Niğde,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İdris Naim Şahin,http://en.wikipedia.org/wiki/%C4%B0dris_Naim_%C5%9Eahin,Justice and Development Party,Ordu,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mustafa Hamarat,"",Justice and Development Party,Ordu,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Fatihhan Ünal,"",Justice and Development Party,Ordu,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İhsan Şener,"",Justice and Development Party,Ordu,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Harun Çakır,"",Justice and Development Party,Ordu,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İdris Yıldız,"",Republican People's Party,Ordu,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hayati Yazıcı,http://en.wikipedia.org/wiki/Hayati_Yaz%C4%B1c%C4%B1,Justice and Development Party,Rize,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hasan Karal,"",Justice and Development Party,Rize,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Nusret Bayraktar,"",Justice and Development Party,Rize,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hasan Ali Çelik,"",Justice and Development Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ayhan Sefer Üstün,"",Justice and Development Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Şaban Dişli,"",Justice and Development Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ayşenur İslam,http://en.wikipedia.org/wiki/Ay%C5%9Fenur_%C4%B0slam,Justice and Development Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ali İhsan Yavuz,"",Justice and Development Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Engin Özkoç,"",Republican People's Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Münir Kutluata,"",Nationalist Movement Party,Sakarya,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mustafa Demir,http://en.wikipedia.org/wiki/Mustafa_Demir,Justice and Development Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Suat Kılıç,http://en.wikipedia.org/wiki/Suat_K%C4%B1l%C4%B1%C3%A7,Justice and Development Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Cemal Yılmaz Demir,"",Justice and Development Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Tülay Bakır,"",Justice and Development Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Akif Çağatay Kılıç,http://en.wikipedia.org/wiki/Akif_%C3%87a%C4%9Fatay_K%C4%B1l%C4%B1%C3%A7,Justice and Development Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ahmet Yeni,"",Justice and Development Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Haluk Koç,http://en.wikipedia.org/wiki/Haluk_Ko%C3%A7,Republican People's Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İhsan Kalkavan,"",Republican People's Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Cemalettin Şimşek,"",Nationalist Movement Party,Samsun,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Afif Demirkıran,"",Justice and Development Party,Siirt,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Osman Ören,"",Justice and Development Party,Siirt,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Gültan Kışanak,http://en.wikipedia.org/wiki/G%C3%BCltan_K%C4%B1%C5%9Fanak,Independent,Siirt,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Ersoy,http://en.wikipedia.org/wiki/Mehmet_Ersoy,Justice and Development Party,Sinop,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Engin Altay,http://en.wikipedia.org/wiki/Engin_Altay,Republican People's Party,Sinop,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İsmet Yılmaz,http://en.wikipedia.org/wiki/%C4%B0smet_Y%C4%B1lmaz,Justice and Development Party,Sivas,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mesude Nursuna Memecan,"",Justice and Development Party,Sivas,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hilmi Bilgin,"",Justice and Development Party,Sivas,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ali Turan,http://en.wikipedia.org/wiki/Ali_Turan,Justice and Development Party,Sivas,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Malik Ecder Özdemir,"",Republican People's Party,Sivas,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Faruk Çelik,http://en.wikipedia.org/wiki/Faruk_%C3%87elik,Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Seyit Eyyüpoğlu,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Kasım Gülpınar,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Akyürek,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Zeynep Karahan Uslu,http://en.wikipedia.org/wiki/Zeynep_Karahan_Uslu,Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Halil Özcan,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mahmut Kaçar,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Abdulkadir Emin Önen,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Yahya Akman,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Abdulkerim Gök,"",Justice and Development Party,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İbrahim Ayhan,"",Independent,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İbrahim Binici,"",Independent,Şanlıurfa,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Tevfik Ziyaeddin Akbulut,"",Justice and Development Party,Tekirdağ,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Özlem Yemişçi,"",Justice and Development Party,Tekirdağ,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Faik Öztrak,"",Republican People's Party,Tekirdağ,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Candan Yüceer,"",Republican People's Party,Tekirdağ,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Emre Köprülü,"",Republican People's Party,Tekirdağ,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Bülent Belen,"",Nationalist Movement Party,Tekirdağ,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Zeyid Aslan,"",Justice and Development Party,Tokat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Şükrü Ayalan,"",Justice and Development Party,Tokat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Dilek Yüksel,"",Justice and Development Party,Tokat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Orhan Düzgün,"",Republican People's Party,Tokat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Reşat Doğru,"",Nationalist Movement Party,Tokat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Faruk Nafiz Özak,http://en.wikipedia.org/wiki/Faruk_Nafiz_%C3%96zak,Justice and Development Party,Trabzon,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Erdoğan Bayraktar,http://en.wikipedia.org/wiki/Erdo%C4%9Fan_Bayraktar,Justice and Development Party,Trabzon,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Aydın Bıyıklıoğlu,"",Justice and Development Party,Trabzon,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Safiye Seymanoğlu,"",Justice and Development Party,Trabzon,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Volkan Canalioğlu,"",Republican People's Party,Trabzon,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Koray Aydın,"",Nationalist Movement Party,Trabzon,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Kamer Genç,http://en.wikipedia.org/wiki/Kamer_Gen%C3%A7,Republican People's Party,Tunceli,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hüseyin Aygün,http://en.wikipedia.org/wiki/H%C3%BCseyin_Ayg%C3%BCn,Republican People's Party,Tunceli,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İsmail Güneş,"",Justice and Development Party,Uşak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Altay,"",Justice and Development Party,Uşak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Dilek Akagün Yılmaz,"",Republican People's Party,Uşak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Burhan Kayatürk,"",Justice and Development Party,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Fatih Çiftci,"",Justice and Development Party,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mustafa Bilici,"",Justice and Development Party,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Gülşen Orhan,"",Justice and Development Party,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Kemal Akdaş,"",Independent,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Aysel Tuğluk,http://en.wikipedia.org/wiki/Aysel_Tu%C4%9Fluk,Independent,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Özdal Üçer,"",Independent,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Nazmi Gür,"",Independent,Van,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Bekir Bozdağ,http://en.wikipedia.org/wiki/Bekir_Bozda%C4%9F,Justice and Development Party,Yozgat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ertuğrul Soysal,"",Justice and Development Party,Yozgat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Yusuf Başer,http://en.wikipedia.org/wiki/Yusuf_Ba%C5%9Fer,Justice and Development Party,Yozgat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Sadir Durmaz,"",Nationalist Movement Party,Yozgat,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Köksal Toptan,http://en.wikipedia.org/wiki/K%C3%B6ksal_Toptan,Justice and Development Party,Zonguldak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Erdal Candan,"",Justice and Development Party,Zonguldak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Özcan Ulupınar,"",Justice and Development Party,Zonguldak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Haberal,http://en.wikipedia.org/wiki/Mehmet_Haberal,Republican People's Party,Zonguldak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ali İhsan Köktürk,"",Republican People's Party,Zonguldak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ali Rıza Alaboyun,"",Justice and Development Party,Aksaray,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ruhi Açıkgöz,"",Justice and Development Party,Aksaray,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İlknur İnceöz,"",Justice and Development Party,Aksaray,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Bünyamin Özbek,"",Justice and Development Party,Bayburt,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Lütfi Elvan,http://en.wikipedia.org/wiki/L%C3%BCtfi_Elvan,Justice and Development Party,Karaman,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mevlüt Akgün,"",Justice and Development Party,Karaman,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Beşir Atalay,http://en.wikipedia.org/wiki/Be%C5%9Fir_Atalay,Justice and Development Party,Kırıkkale,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Oğuz Kağan Köksal,"",Justice and Development Party,Kırıkkale,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ramazan Can,"",Justice and Development Party,Kırıkkale,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Şimşek,http://en.wikipedia.org/wiki/Mehmet_%C5%9Eim%C5%9Fek,Justice and Development Party,Batman,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ziver Özdemir,"",Justice and Development Party,Batman,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ayla Akat Ata,http://en.wikipedia.org/wiki/Ayla_Akat_Ata,Independent,Batman,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Bengi Yıldız,http://en.wikipedia.org/wiki/Bengi_Y%C4%B1ld%C4%B1z,Independent,Batman,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Emin Dindar,"",Justice and Development Party,Şırnak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hasip Kaplan,"",Independent,Şırnak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Selma Irmak,http://en.wikipedia.org/wiki/Selma_Irmak,Independent,Şırnak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Faysal Sarıyıldız,"",Independent,Şırnak,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Yılmaz Tunç,"",Justice and Development Party,Bartın,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Rıza Yalçınkaya,"",Republican People's Party,Bartın,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Orhan Atalay,"",Justice and Development Party,Ardahan,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ensar Öğüt,"",Republican People's Party,Ardahan,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Sinan Oğan,http://en.wikipedia.org/wiki/Sinan_O%C4%9Fan,Nationalist Movement Party,Iğdır,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Pervin Buldan,http://en.wikipedia.org/wiki/Pervin_Buldan,Independent,Iğdır,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Temel Coşkun,"",Justice and Development Party,Yalova,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Muharrem İnce,http://en.wikipedia.org/wiki/Muharrem_%C4%B0nce,Republican People's Party,Yalova,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Mehmet Ali Şahin,http://en.wikipedia.org/wiki/Mehmet_Ali_%C5%9Eahin,Justice and Development Party,Karabük,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Osman Kahveci,"",Justice and Development Party,Karabük,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Fuat Karakuş,"",Justice and Development Party,Kilis,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Ahmet Salih Dal,"",Justice and Development Party,Kilis,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Suat Önal,"",Justice and Development Party,Osmaniye,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Durdu Mehmet Kastal,"",Justice and Development Party,Osmaniye,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Devlet Bahçeli,http://en.wikipedia.org/wiki/Devlet_Bah%C3%A7eli,Nationalist Movement Party,Osmaniye,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Hasan Hüseyin Türkoğlu,"",Nationalist Movement Party,Osmaniye,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
İbrahim Korkmaz,"",Justice and Development Party,Düzce,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Fevai Aslan,"",Justice and Development Party,Düzce,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Osman Çakır,"",Justice and Development Party,Düzce,http://en.wikipedia.org/wiki/24th_Parliament_of_Turkey,24
Kürşat Atılgan,"",Nationalist Movement Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ömer Çelik,http://en.wikipedia.org/wiki/%C3%96mer_%C3%87elik,Justice and Development Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Nevin Gaye Erbatur,"",Republican People's Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Dengir Mir Mehmet Fırat,"",Justice and Development Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Fatoş Gürkan,http://en.wikipedia.org/wiki/Fato%C5%9F_G%C3%BCrkan,Justice and Development Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Hulusi Güvel,"",Republican People's Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Vahit Kirişçi,"",Justice and Development Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ali Küçükaydın,"",Justice and Development Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Tacidar Seyhan,"",Republican People's Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Yılmaz Tankut,"",Nationalist Movement Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Necdet Ünüvar,"",Justice and Development Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Muharrem Varlı,"",Nationalist Movement Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Mustafa Vural,"",Republican People's Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Recai Yıldırım,"",Nationalist Movement Party,Adana,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ahmet Aydın,"",Justice and Development Party,Adıyaman,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Mehmet Erdoğan,"",Justice and Development Party,Adıyaman,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Şevket Gürsoy,"",Justice and Development Party,Adıyaman,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Şevket Köse,"",Republican People's Party,Adıyaman,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Fehmi Hüsrev Kutlu,"",Justice and Development Party,Adıyaman,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Sait Açba,"",Justice and Development Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Abdülkadir Akcan,"",Nationalist Movement Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Zekeriya Aslan,"",Justice and Development Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Halil Aydoğan,"",Justice and Development Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Veysel Eroğlu,http://en.wikipedia.org/wiki/Veysel_Ero%C4%9Flu,Justice and Development Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ahmet Koca,"",Justice and Development Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Halil Ünlütepe,"",Republican People's Party,Afyonkarahisar,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Mehmet Hanifi Alır,"",Justice and Development Party,Ağrı,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Abdülkerim Aydemir,"",Justice and Development Party,Ağrı,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Yaşar Eryılmaz,"",Justice and Development Party,Ağrı,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Cemal Kaya,"",Justice and Development Party,Ağrı,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Fatma Kotan,"",Justice and Development Party,Ağrı,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ruhi Açıkgöz,"",Justice and Development Party,Aksaray,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ali Rıza Alaboyun,"",Justice and Development Party,Aksaray,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Osman Ertuğrul,"",Nationalist Movement Party,Aksaray,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
İlknur İnceöz,"",Justice and Development Party,Aksaray,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Akif Gülle,"",Justice and Development Party,Amasya,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Avni Erdemir,"",Justice and Development Party,Amasya,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Hüseyin Ünsal,"",Republican People's Party,Amasya,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Bekir Aksoy,"",Nationalist Movement Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Ali Babacan,http://en.wikipedia.org/wiki/Ali_Babacan,Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Nesrin Baytok,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Cemil Çiçek,http://en.wikipedia.org/wiki/Cemil_%C3%87i%C3%A7ek,Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Zeynep Dağı,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Eşref Erdem,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Bülent Gedikli,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Mehmet Emrehan Halıcı,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Burhan Kayatürk,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Faruk Koca,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Hakkı Suha Okay,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Mehmet Zekai Özcan,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Nazmi Haluk Özdalga,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Önder Sav,http://en.wikipedia.org/wiki/%C3%96nder_Sav,Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Yıldırım Tuğrul Türkeş,"",Nationalist Movement Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Zekeriya Akıncı,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Aşkın Asan,"",Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Beşir Atalay,http://en.wikipedia.org/wiki/Be%C5%9Fir_Atalay,Justice and Development Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Yılmaz Ateş,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
Tekin Bingöl,"",Republican People's Party,Ankara,http://en.wikipedia.org/wiki/23rd_Parliament_of_Turkey,23
